RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022
394318,70,"Allentown, PA",msa,PA,7000,6000,7950,8999.5,8000,9100,9000,8300,7900,8500,8100,7100,7000,8100,8550,9100,9557.5,9100,10000,7400,9100,8000,9100,7000,7000,9600,9000,9000,10000,10000,10000,10000,10000,10000,9600,7000,10000,10000,10000,10000,10000,10099.5,10000,10000,10000,10000,10000,10000,10000,10000,10000,10500,14900,15000,11000,11000,12450,11000
394561,71,"El Paso, TX",msa,TX,5000,4950,4988,5000,5000,5000,4600,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5050,5100,5400,5000,5050,5000,5100,,,,,,,10000,9000,10000,10000,8850,10000,10000,10775,10000,10000,10000,10000,10000,9999.5,10000
394952,72,"Oxnard, CA",msa,CA,18050,11000,14995,15000,14900,14400,15000,14987,14500,12900,12000,10100,14000,14600,13000,14900,11999,14025.5,14900,14999,14100,15000,14000,15000,19000,20000,20000,16000,15000,15001,19950,20000,25000,20000,20000,20900,25000,30000,40000,45500,49550,27000,30500,26000,29001,29000,30000,19000,36000,24000,50000,35000,30000,29929.5,25000,25000,24051,24000
394457,73,"Charleston, SC",msa,SC,6000,5250,6000,6000,6000,6952.5,5500,6000,5400,6900,5100,5000,5467,5100,6380,6500,7100,6000,5612,5001,6000,6000,5900,5100,5100,7500,6000,5000,5900,5500,5900,7500,9000,8450,7000,6250,10000,10000,10000,10000,10100,10005,10000,10000,10000,10000,10000,10000,10400,10000,10100,15000,14693.5,15000,10000,10000,10000,10000
845158,74,"Dayton, OH",msa,OH,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4900,3175,4000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5100,5100,5000,5100,5001,5100,7000,,,,8000,7000,7500,5100,5100,5100,5000,7197,10000,10000,10000,10000,10000,7500,9100,8000
394440,75,"Cape Coral, FL",msa,FL,7000,8002.5,7900,7000,6000,6000,5100,5100,5100,5500,5400,6000,6000,7000.5,7400,6000,5954.5,5000,5000,5000,5000,5000,5027.5,5000,6000,7650,6900.5,5100,5200,5100,5000,5001,5650,5900,7550,6325,6000,9000,10000,10000,10000,10000,7950,6000,9000,7500,6000,10000,9999,10000,10000,14000,10000,10000,10000,10000,10000,10000
394648,76,"Greensboro, NC",msa,NC,5000,5100,5100,5900,6400,5000,5100,5900,5000,5000,5000,5000,5100,5000,5100,6000,5100,5400,5500,5950,5100,5100,5000,5000,5000,5100,6000,5000,5600,6000,8000,7050,7500,6000,6000,6050,7000,6100,9100,10000,9050,10000,10000,9950,10000,10000,5900,7000,9900,8500,10000,10000,10000,16900,10000,10000,10000,10000
394399,77,"Boise City, ID",msa,ID,5655,7000,7443.5,8000,6000,10000,5100,7500,6000,6000,5100,5100,5000,5000,5100,6000,9900,7000,7900,8998,7000,6000,5000,5000,5000,5000,5654,7000,7000,10000,10000,10000,10600,10000,12900,6000,10000,20000,20000,24000,20000,24000,20000,16000,15000,14150,10900,10900,15000,15000,20000,20000,19000,18800,19000,17000,15000,16000
395134,78,"Stockton, CA",msa,CA,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,9325,10000,10000,10000,10000,10000,11000,12100,12500,10001,11000,,,,,20000,19100,15950,15000,14450.5,15000,19000,20000,25000,20000,20000,19944,20000,19000,15000,19001
394484,79,"Colorado Springs, CO",msa,CO,6000,10000,10000,10000,10000,9100,9100,6625,6350,7500,6000,5500,7000,6500,8000,10000,10000,9900,10000,9999.5,9000,9000,6000,6450,9204,10000,10000,6800,10000,10000,10000,10000,10000,10000,10000,10000,10100,12000,15000,15000,19100,15000,15000,15000,15000,13900,10000,10500,10100,15000,12500,15100,14000,14000,11000,10000,10000,10000
394798,80,"Little Rock, AR",msa,AR,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5100,5100,5000,5000,5050,5159,5000,5000,5100,,,,,,,,10000,10000,10000,10000,10000,9950,8500,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
394766,81,"Lakeland, FL",msa,FL,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5100,5000,5000.5,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5100,5000,5000,5010,5000,,,,,,,,10000,10000,9900,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
394531,82,"Des Moines, IA",msa,IA,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,7000,7000,8000,6000,,5100,5100,5100,5000,5000,5400,7500,10000,10000,10000,9100,9600,8900,9905
394304,83,"Akron, OH",msa,OH,5000,5000,5000,5100,5400,6000,6000,5100,5000,5000,5000,5000,5000,5000,5000,5100,7200,6100,6000,6100,5900,5500,5000,5000,5000,5000,5100,5000,,6130,8000,9000,6000,6000,5100,5000,5100,5400,7950,7000,8000,10000,10000,9900,8000,6000,7600,7000,7500,7000,8500,9100,10000,10000,10000,10000,10000,9061.5
395115,84,"Springfield, MA",msa,MA,5000,6950,9000,7000,10000,10000,9100,9901,8600,9000,6000,8000,6000,6500,7100,9817,9900,10000,10000,10000,10000,9600,7000,5100,6000,8000,9900,9050,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,14500,14000,14900,10900,10000,10000,10000,10000,10000,10000,11000,15000,14900,13500,10000,10000,10000,10000
394931,85,"Ogden, UT",msa,UT,6000,9050,9500,10000,10000,10000,9925.5,7000,8000,6900,7000,5100,6400,5900,6050,7400,9100,9100,8000,8000,6600,6100,6000,5700,5100,9100,10000,9000,9399,10000,10000,10000,10000,10000,10000,10000,11500,10000,17550,20000,24947.5,15000,15000,15000,12000,12000,10000,10000,15050,20000,15550,15000,15000,15000,14000,11100,13000,12500
394528,86,"Deltona, FL",msa,FL,5100,5400,6000,6000,5900,6000,6000,5100,5400,5100,5100,5000,5500,5100,5100,5900,5500,5900,5100,5500,5100,5400,5000,5000,5000,6000,5600,5001,5000,5000,5000,5700,5500,5999,5100,5000,6400,,,,,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10001,10900,10100,10000,10000,10000
395235,87,"Winston, NC",msa,NC,6000,5400,6900,6000,5100,5500,5500,5100,5950,5100,5100,5000,5100,5100,6000,7000,7925,9100,7000,7000,6001,7000,5500,5400,6000,8000,8000,7789,6000,10000,7950,9000,9000,9900,9500,5950,7100,9500,10000,10000,10000,10000,10000,10000,10100,10000,10000,10000,10000,10000,10000,8000,10000,10000,10000,10000,10000,10000
394816,89,"Madison, WI",msa,WI,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,9900,10000,10000,10000,10000,10000,10000,10000,10000,10000,7800,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,11000,,,,15000,15000,10100,10500,10000,14900,10000,15000,10000,10000,15100,20000,15000,15000,10100,11500,14100
395006,90,"Provo, UT",msa,UT,8750,10000,10000,10000,9750,10000,10000,9375,8000,7000,6050,6000,7000,5000,5700,5950,9000,7000,6500,7900,7100,5100,5000,5090,6000,9901,9100,5900,10000,10000,10000,10000,10000,10000,10000,11300,10450,15000,20000,20000,19609,15000,15000,15000,11050,10100,10100,10900,15000,24500,20000,19900,17600,15000,15000,14900,13000,15000
394549,91,"Durham, NC",msa,NC,7250,10000,10000,10000,10000,10000,10000,10000,10000,7900,5100,5000,6000,6000,10000,10000,10000,10000,9900,9000,9000,6000,5000,5000,5000,7000,10000,6950,10000,9000,10000,10000,10000,10000,10000,10000,10000,10100,13000,15000,20000,16000,11000,11500,12000,10000,10000,10000,6000,10000,10000,10550,14950,15000,13000,12000,10000,10925
395143,92,"Syracuse, NY",msa,NY,5000,5000,5000,5000,5100,7000,5100,5090,5000,5000,5000,5000,5000,5000,5000,5400,5900,6000,5999,5550,5100,5100,5000,5000,5000,5000,5100,5450,5900,,9900,10000,7000,7580,5000,5099.5,6000,5500,7000,10000,10000,10000,10000,10000,10000,9100,7000,7900,8500,10000,9100,10000,10000,10100,10000,10000,10000,10000
395224,93,"Wichita, KS",msa,KS,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5100,5000,5000,5100,5000,5000,5000,5000,5000,5000,5000,5000,5000,,,5100,5000,5000,5000,5000,5000,5000,5100,,,,,6550,5500,7400,6000,5000,5700,6500,10000,10000,10000,10000,10000,9050,7000,7000
395160,94,"Toledo, OH",msa,OH,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5100,5894,5400,5400,5099,5000,5000,5000,5000,5000,5000,5000,5100,,,6000,,6500,5001,5000,5000,5000,7000,7500,10000,10000,10000,10000,9000,9900,5900,5000,5000,9000,6000,10000,10000,10000,8100,10000,8000,10000
394352,95,"Augusta, GA",msa,GA,5100,5400,5300,5000,5000,5100,5000,6000,5100,5000,5000,5000,5550,5100,5411,5005.5,5100,5000,5100,5000,5000,5100,5100,5000,5000,5850,5000,5000,5000,6000,5000,5100,6000,6000,5100,7000,7500,8000,7500,,10000,10000,10000,10000,9900,10000,10000,10000,10000,10000,10100,10000,10000,10000,10000,10000,10000,10000
394957,96,"Palm Bay, FL",msa,FL,5500,7000,7000,6300,6100,6000,6001,6000,6000,6000,6000,5100,5100,5900,6000,5900,6000,5400,5100,5000,5900,5100,5100,5400,5500,6000,6000,5100,5949,5100,5500,6000,8000,9000,8950,6550,6000,6000,7000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,13000,12500,12000,13500,14500,10100,10000,10000,10000
394711,97,"Jackson, MS",msa,MS,5000,5000,6000,5100,5100,5500,5000,5000,5000,5000,5000,5000,5000,5000,5000,5100,5100,5100,5000,5000,5000,5000,5000,5000,5000,5100,5100,5000,5100,5900,5750,5900,5900,5500,5100,,,,,9000,9100,10000,10000,10000,10000,10000,9050.5,7100,8000,9100,10000,10000,10000,10000,10000,10000,10000,10000
394666,98,"Harrisburg, PA",msa,PA,5100,5090,5100,5100,5000,5000,5100,5000,5100,5400,5000,5000,5000,5000,5400,6000,5100,6500,5900,6000,5500,5100,6000,5000,5100,6000,7000,5750,5000,,7000,7000,5850,6000,6000,6000,5100,5050,5925,10000,10000,10000,9950,10000,10000,10000,5900,5000,5004.5,5500,9903,10000,10000,10000,10000,10000,10000,10000
395113,99,"Spokane, WA",msa,WA,9000,7000,9930,10000,10000,10000,10000,10000,10000,10000,9901,9097,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,9000,10000,10000,14450,10000,10000,10000,10000,10000,10100,10000,10000,10000,10000,10000,,,,,20000,20000,15000,15000,11750,15000,15000,19550,19900,24500,20999.5,20000,19500,15100,15100,15000
394460,100,"Chattanooga, TN",msa,TN,5000,5000,5001,5000,6400,8000,6000,6900,5900,5900,5000,5000,5450,5900,6400,7000,7000,6500,6000,5100,5100,5100,5000,5000,5100,5999,7500,6500,7050,6000,6600,6000,7550,7000,7750,7450,8900,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,13450,14999,14000,12450,10100,10000,10000,10000
395075,101,"Scranton, PA",msa,PA,5000,5000,5900,6000,5900,6377,7500,7750,6100,6000,6000,5250,5100,5000,5100,5900,7600,7000,7900,6000,7000,7099,6000,5100,5000,5638.5,5900,5250,5300,5900,7100,9100,9500,9050,9700.5,8000,9000,7499,10000,10000,10000,10000,10000,10000,10000,10000,10000,8000,9728,10000,10000,10000,10100,10000,10000,10000,10000,10000
394871,102,"Modesto, CA",msa,CA,10000,10000,10000,10000,10000,10000,9100,10000,9950,10000,9100,9901,9159,9050,9050,10000,9947.5,9900,9250,10000,10000,10000,9965,7850,10000,10000,10000,9050,9000,10000,10000,10000,10900,10500,10499.5,12500,10050,,10000,,,15100,19900,15000,14100,10949.5,10650,15000,15100,15000,16000,16000,15950,15001,15000,15000,13000,15000
394590,103,"Fayetteville, AR",msa,AR,5950,6000,5901,6000,6000,6061,7600,6400,6400,6000,5900,5156,5100,6000,6000,6515,7000,7100,8050,6000,7000,6000,6000,5100,5943.5,9000,6500,7250,7500,9000,10000,10000,9900,9682.5,10000,9900.5,10000,10000,11460,14950,10750,10050,11000,10000,10000,10000,10000,10000,10001,15000,16550,18650,15000,15100,15000,10100,14000,14500
394770,104,"Lansing, MI",msa,MI,5000,5000,5000,5000,6300,5100,5100,5000,5100,5000,5000,5000,5000,5000,5000,6000,6000,6000,5200,5900,5100,5000,5000,5000,5000,5000,5850,5000,7000,6000,7825,6000,6500,6000,5700,5000,5000,5000,5400,9000,9950.5,10000,10000,9900,10000,9387.5,6000,5125,6000,7800,10000,10000,10000,10000,10000,10000,10000,10000
394768,105,"Lancaster, PA",msa,PA,6000,6000,5900,7000,7100,8000,6750,6000,7000,5400,5500,5100,5100,5500,6000,9000,9100,7600,5950,9900,9900,7700,5100,5000,7000,10000,9100,5100,5100,10000,10000,10000,10000,10000,6450,8450,7901,8100,10000,10000,10000,10000,10000,10000,10000,9900,5500,5100,9500,10000,10000,12000,10000,10000,10000,10000,10000,10000
394997,106,"Portland, ME",msa,ME,10000,10000,10000,10000,10000,10100,10000,10000,10000,10000,10000,10900,10000,10000,10100,10000,10900,10000,10900,10100,10000,10000,10000,10000,10000,10500,14000,,,,15000,15950,14100,14100,15100,11000,16000,20000,26000,16000,25050,24000,23250,21000,20000,20000,20000,20000,15005,20500,24100,25000,25000,25000,24900,24000,20900,24000
395245,107,"Youngstown, OH",msa,OH,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,6750,5000,5900,6000,6000,5050.5,5000,5000,5000,5500,5600,7000,7000,6000,7500,7000,6300,7000,7100,5400,5800,6000,8750,10000,8800,10000,8000,9100,8189.5
394589,108,"Fayetteville, NC",msa,NC,5000,5000,4900,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4800,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5100,5000,5000,5000,5100,5000,5049.5,,,,,,8000,8000,6000,7000,5600,7600,9000,9900,10000,10000,10000,10000,10000,10000,10000,9600
394792,109,"Lexington, KY",msa,KY,5000,5100,5100,6700,6000,6000,5100,5100,5000,5100,5000,5000,5000,5000,5100,6000,5100,6000,5100,5100,5100,5000,5000,5000,5000,6000,5100,5000,6000,9050,9100,8900,9100,6000,6500,6000,8000,7200,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10250,10900,13500,10000,10000,10000,10000,10000
394898,110,"Myrtle Beach, SC",msa,SC,5000,5000,5000,5000,5100,5400,5400,5099,5100,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5009,5000,5000,5100,,,,,10000,10000,10000,10000,10000,10000,10950,10250,10000,10000,10000,10000,10000,10000,10000
394971,111,"Pensacola, FL",msa,FL,5000,5100,5000,5400,5500,5100,5100,5100,5000,5500,5174,6000,5000,5000,6000,5000,5900,7000,6000,6900,6000,6000,6000,5100,6000,7000,9000,6000,6000,5000,,8000.5,6000,9100,10000,9100,7700,10000,10000,10000,10000,10000,10100,10000,10000,10000,10000,10000,10000,10000,10000,14999.5,10000,10250,10000,10000,10000,10000
394995,112,"Port St. Lucie, FL",msa,FL,6000,6410,8000,6000,6000,5100,5268.5,5100,5100,5930,6000,6000,6000,7050,6550,6901,6320,5950,5500,6000,5100,5500,5400,6000,6500,9000,9000,5850,5900,7500,7000,6900,9900,7850,7900,9500,9000,10000,10000,10000,10050.5,14000,11450,10100,10000,10000,10900,10000,10949.5,10000,15000,16000,16000,16000,15000,14000,12000,13000
395068,113,"Santa Rosa, CA",msa,CA,26000,27000,25000,27500,24000,20500,20000,21000,20000,20000,20000,18000,16000,15000,20000,24999,20000,24000,25000,22000,24000,24000,20000,20000,25000,25000,25000,20000,20000,20000,20000,20950,25502.5,24000,20450,22000,21000,24000,30000,40000,37550,26000,30000,26000,30000,26000,30000,29000,26000,51000,30000,49000,50000,40000,30000,30000,30000,26625
394761,114,"Lafayette, LA",msa,LA,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,6000,5100,7550,5100,,6000,,8100,9000,8600,9100,9750,8000,10000,9000,10000,10000,9000,7900,9000,9000,8000
394698,115,"Huntsville, AL",msa,AL,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3344,5000,4553,4900,5000,5000,5000,5000,5000,5000,5000,5000,4700,5000,5000,5100,5000,5100,6000,7950,8295,6000,,10000,10000,9900,10000,10360,10000,10000,11000,10000,10000,10000,10100,10000,10000,15000,10740,10000,10000,10000,10000,10000,10000,10000,10000
395019,116,"Reno, NV",msa,NV,7375,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,9900,8900,10000,8000,10000,10000,10000,10000,10000,10000,9000,8000,9000,9000,10000,10000,10000,10000,10000,10000,10999.5,10000,10100,12500,14100,11000,,,20056,16000,20000,20000,17000,15100,15000,11056,15000,15000,18000,20000,16000,20000,20000,17000,17000,16000,17000
395116,117,"Springfield, MO",msa,MO,5100,5000,5000,5100,5100,6000,5100,5000,5000,5000,5090,5100,5000,5100,6000,5400,7500,5900,5100,5100,5400,5100,5500,5900,5100,5100,6050,5100,6000,8500,8000,7600,7100,6000,7500,9500,8000,5100,10000,10000,10000,10000,10000,10000,10000,10000,9900,10000,10000,10000,10000,11000,14900,11000,10000,10000,10000,10000
395195,118,"Visalia, CA",msa,CA,5001,5000,5100,9900,6400,7950,7000,6000,6000,7950,6000,5100,5500,6000,5100,6900,6000,7550,8000,5900,6000,7450,6000,5200,6000,7100,7000,7000,8000,9905,10000,10000,10000,10000,10000,10000,10000,10000,10800,10450,15000,10000,14450.5,10100,10100,10000,10000,13000,14000,16000,13695,15000,14900,10100,10000,10100,10000,10000
394746,119,"Killeen, TX",msa,TX,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5099,5000,5000,5100,5001,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,,,5100,5100,5100,,,,,,,10100,13000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,9000
394338,120,"Asheville, NC",msa,NC,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10050,10102.5,14000,15000,,,15000,15000,15900,15000,15000,12000,15000,20000,20000,20000,19000,15000,15000,16000,16000
395244,121,"York, PA",msa,PA,5000,5000,5095,5000,5000,5000,5100,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5100,5000,5000,5000,5000,5000,5100,5000,,5000,5095,,,,,5100,5900,5250,5000,5000,,,9000,9100,9100,10000,5100,5100,5000,7400,10000,9905,10000,9902.5,10000,10000,10000,10000,10000
395183,122,"Vallejo, CA",msa,CA,11000,10000,10100,10000,10100,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,9999.5,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,,,,,,,,,,,17000,15000,14000,18500,20000,20000,20000,17000,20000,16000,16000,16000,15000,19000.5
753917,123,"Santa Maria, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39000,31000,40000,50000,30000,26500,37000.5,31000
395048,124,"Salem, OR",msa,OR,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,9927.5,10000,10000,9100,7000,8000,8000,9750,10000,10000,9900,9000,7000,8900,6000,8000,10000,9900,10000,10000,10000,10000,10000,10000,10000,10000,10001,16000,10100,16500,19000,14900,14900,15000,12000,10250,10100,10000,11000,19900,20000,16000,15000,14900,14900,13000,14900,11550
395050,125,"Salinas, CA",msa,CA,26050,34500,28000,20500,25000,30000,30000,26000,20000,23000,24500,24000,20005,25000,20450,25000,24000,30000,35750,30000,32900,28000,34000,25000,49000,29100,29000,27500,24000,25000,26500,24000,22875,34000,30000,50000,51000,41000,61000,50500,50000,50000,30000,50000,50000,49500,26000,47000,16000,30000,38000,39955,44975,45500,36000,33000,26000,25450
394502,126,"Corpus Christi, TX",msa,TX,5700,5900,7049.5,5900,7050,7000,6000,5900,5384,6000,6000,6000,6000,5600,7000,6900,6900,8000,8901,7600,7600,5901,5400,5500,6000,9500,10000,8500,8500,10000,9300,9001,10000,10000,6500,7000,9900,7000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
394870,127,"Mobile, AL",msa,AL,5000,5000,5000,5000,5100,5100,5005.5,5000,5000,5100,5000,5000,5010,5000,5000,5000,5100,5100,5100,5100,5005,5100,5010,5100,5100,5500,5400,5000,,,,,,,6500,5100,5900,,9750,10000,10000,10000,10000,10000,9400,10000,8750,8335.5,10000,9000,10017.5,10900,10000,10000,10000,10000,10000,10000
394421,128,"Brownsville, TX",msa,TX,6100,5400,5400,6000,6000,8100,7000,7000,9052.5,7000,5247.5,7000,7000,7000,5600,6500,6000,7000,7000,5600,6400,6700,7501,5350,6000,9100,5100,5000,5900,5500,7000,6000,9050,10000,6100,5500,7200,9900,8000,10000,9000,10000,12050,8000,10000,10000,10000,6500,13000,11000,10000,10000,15000,10000,10000,10001,10000,10000
395051,129,"Salisbury, MD",msa,DE,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,9900,10000,10000,10000,10000,9900,10000,10000,10000,9050,7000,9000,10000,10000,9900,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,,10000,,15000,14900,10999,10900,13901,11000,10000,14947.5,15000,18354,15100,15100,15000,14700,15000,15000
395015,130,"Reading, PA",msa,PA,5000,5000,5000,5000,5000,5100,5900,5533.5,5200,5100,5000,5000,5000,5000,5100,6900,5400,7800,6000,6000,6950,6000,5050,5000,5000,5100,5500,6000,7550,6900,10000,9901,9901,7000,6750,8000,7100,6745,9900,10000,10000,10100,10000,10000,10000,10000,10000,9900,10000,10000,14000,10000,10000,10000,10000,10000,10000,10000
394658,131,"Gulfport, MS",msa,MS,5000,5001,5001,5000,5900,5001,5000,5400,5500,5500,5000,5000,5000,5000,5000,5100,5050.5,5100,5900,5600,5000,5000,5000,5000,5000,5900,5000,5000,5000,6550,5000,5699.5,5400,5500,5000,5300,7000,6000,6500,8000,7600,10000,7900,10000,8000,9950,6000,8550,10000,10000,10000,10000,10000,10000,10000,9000,10000,10000
394820,132,"Manchester, NH",msa,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29750,24000,20000,15550,20000,16000,20000,20000
394612,133,"Fort Wayne, IN",msa,IN,4050,4900,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5300,5250,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5097,5000,5000,5000,5000,5000,5000,5000,5000,,,5000,,,,,5100,5400,5000,6000,5000,5300,10100,10000,10000,10000,10000,10000,7000,8000
394596,134,"Flint, MI",msa,MI,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5099,5000,5000,5000,5000,5000,5000,5000,5000,,,,,6700,5400,6000,5000,5000,5000,5000,5000,7000,7000,9900,9100,7900,5600,5100,7000,5000,5001,5000,5000,8250,9550,10000,9900,7800,8950,6000
394327,135,"Anchorage, AK",msa,AK,5000,5000,5000,5100,5100,5500,5100,5100,5500,5500,5100,6000,5100,5100,6000,5550,5100,5500,5500,6950,7000,6000,5100,5000,5100,6000,5500,6500,5990,6000,7050,8050,9952,6000,5100,6000,6000,8500,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,15000,12000,11000,10500,10100,10500,10550,11000
394972,136,"Peoria, IL",msa,IL,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5100,5000,5000,5000,5000,5000,5000,5000,5000,5000,,,,,5500,5900
394439,137,"Canton, OH",msa,OH,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5100,5000,6900,5400,5400,5100,5000,5000,5000,5100,5000,5100,5100,6000,7500,5900,7750,6100,6000,5100,5000,5000,5400,10000,10000,10000,10000,10000,9900,10000,9000,10000,6000,9950,10000,10000,10000,10000,10000,10000,10000,10000,9010
395070,138,"Savannah, GA",msa,GA,5250,5000,5000,5100,5100,5000,5000,5000,5100,5035,5000,5325,5100,5100,5000,5100,5000,5100,5000,5100,5100,5113,5000,5000,5100,7500,5100,5100,5400,6000,5000,5790.5,5100,5900,5950,5000,6000,9000,10000,10000,10000,10000,10000,10000,10900,10000,10000,10000,10000,12050,10000,20000,10900,15000,15000,11000,14050,10000
394901,139,"Naples, FL",msa,FL,10900,10999,10100,10000,10000,10000,10000,10000,10000,10000,10000,10000,10900,10123,10100,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,11000,10900,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10100,,,,,20000,20000,20450,20000,21000,20000,20000,25000,32111,30900,26000,25100,24900,24000,25000,25001
395096,140,"Shreveport, LA",msa,LA,5000,5000,5000,5000,5000,5000,5000,5000,5099,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5100,5100,5001,5100,5000,5100,5000,5000,,,,,5000,5000,5000,5000,5000,6100,5000,5100,6100,9049.5,10000,7500,8000,7600,6000.5
394372,141,"Beaumont, TX",msa,TX,8000,9810,6000,9600,7900,8000,7850,9100,7500,7400,6000,5700,6000,7000,6000,7600,7500,9300,8000,6950,7300,7000,7000,7350,9000,7535.5,6993,7000,5500,7900,7600,9100,8100,8000,7000,7000,7900,7500,7450,10000,10000,9100,8550,9100,8000,10000,7500,10000,9900,9500,9500,9900,9950,10000,10000,10000,6000,7000
